BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
50312.0,50145.0,49386.0,19818.0,18540.0,19109.0,6000.0,3120.0,4300.0,1000.0,1000.0,1000.0
58692.0,61225.0,54673.0,2193.0,8258.0,0.0,5000.0,1098.0,2193.0,8258.0,0.0,0.0
6783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304867.0,299998.0,300426.0,292869.0,292885.0,281826.0,13007.0,10612.0,10041.0,11000.0,10512.0,7000.0
11500.0,4998.0,4996.0,4998.0,4998.0,49398.0,4998.0,4996.0,5000.0,4998.0,49398.0,4552.0
50665.0,50854.0,47862.0,20246.0,20321.0,20387.0,1940.0,1407.0,704.0,730.0,796.0,520.0
47790.0,18114.0,18250.0,-14.0,72.0,658.0,2000.0,1000.0,2000.0,500.0,1000.0,20011.0
81601.0,79689.0,85389.0,83121.0,88304.0,90746.0,0.0,7000.0,0.0,6600.0,4000.0,3200.0
26851.0,26136.0,30391.0,13150.0,18504.0,6699.0,0.0,5334.0,39.0,18559.0,6821.0,26275.0
51212.0,50165.0,19814.0,20210.0,20125.0,19010.0,2000.0,1296.0,692.0,709.0,698.0,1000.0
3994.0,7222.0,33823.0,130689.0,77736.0,151.0,8022.0,34000.0,100028.0,0.0,151.0,2682.0
20632.0,21994.0,23914.0,23231.0,24851.0,24301.0,1700.0,2600.0,0.0,2000.0,0.0,2200.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297.0,12349.0,26488.0,6534.0,9788.0,25314.0,12349.0,26488.0,6534.0,9788.0,25314.0,103508.0
20729.0,14486.0,12163.0,8891.0,1723.0,40276.0,3016.0,1000.0,0.0,1723.0,40276.0,3000.0
11342.0,9670.0,2615.0,10170.0,7200.0,7200.0,9670.0,2615.0,10170.0,0.0,0.0,908.0
59318.0,54553.0,51323.0,38031.0,38825.0,39255.0,2065.0,1597.0,1473.0,1521.0,1538.0,1521.0
57605.0,58727.0,59854.0,61330.0,62394.0,63912.0,3000.0,3000.0,2804.0,3000.0,3000.0,2468.0
160413.0,149267.0,126107.0,105831.0,82694.0,65983.0,6011.0,5012.0,2000.0,2300.0,2400.0,1500.0
352730.0,335226.0,317661.0,319004.0,316611.0,314106.0,12370.0,15012.0,13000.0,12055.0,13368.0,12000.0
0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,181.0,1685.0
9640.0,0.0,0.0,2804.0,403.0,253.0,0.0,0.0,2804.0,403.0,0.0,3144.0
114644.0,117110.0,117050.0,117486.0,117720.0,118773.0,4320.0,4200.0,4200.0,4300.0,4400.0,4200.0
90128.0,92367.0,94227.0,91943.0,93546.0,95759.0,4500.0,4100.0,0.0,3500.0,3600.0,3500.0
-5478.0,-8584.0,-14998.0,10980.0,1123.0,4665.0,1220.0,33.0,30044.0,12.0,11493.0,4983.0
13572.0,10805.0,8623.0,8799.0,8468.0,8768.0,1188.0,3000.0,176.0,169.0,300.0,1200.0
17361.0,16803.0,16253.0,15695.0,16832.0,16420.0,0.0,0.0,0.0,1400.0,0.0,603.0
1582.0,326.0,3632.0,1967.0,3952.0,10330.0,326.0,3632.0,1967.0,3985.0,10330.0,8000.0
12190.0,13091.0,12591.0,17366.0,22064.0,21432.0,1400.0,0.0,5000.0,5000.0,0.0,0.0
650.0,2080.0,218.0,0.0,2355.0,0.0,2080.0,218.0,0.0,2355.0,0.0,0.0
76786.0,57803.0,68670.0,20299.0,27816.0,43637.0,39749.0,15000.0,12000.0,10000.0,20000.0,5400.0
99.0,0.0,0.0,0.0,2353.0,0.0,0.0,0.0,0.0,2353.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43769.0,38907.0,36111.0,32723.0,26946.0,26439.0,2018.0,1520.0,1131.0,1005.0,1107.0,1019.0
46576.0,43583.0,45569.0,46533.0,47653.0,49729.0,2500.0,3000.0,2000.0,2000.0,3000.0,2000.0
52440.0,55961.0,63341.0,64694.0,67905.0,59383.0,5000.0,10000.0,3000.0,5000.0,3000.0,2900.0
67771.0,69535.0,70848.0,71739.0,73090.0,74490.0,3400.0,3000.0,2600.0,2600.0,2700.0,2800.0
1535.0,835.0,8927.0,5371.0,0.0,1996.0,835.0,8939.0,5480.0,0.0,1996.0,0.0
60434.0,60935.0,56585.0,77520.0,29002.0,30274.0,2141.0,3085.0,3623.0,0.0,3158.0,0.0
25649.0,22379.0,16670.0,8433.0,8609.0,8783.0,1347.0,1138.0,302.0,312.0,317.0,321.0
13107.0,13740.0,14770.0,13306.0,10465.0,9704.0,1251.0,1281.0,1173.0,500.0,1000.0,1000.0
28041.0,23367.0,22843.0,23044.0,25082.0,25648.0,13.0,2003.0,2008.0,5000.0,1005.0,3016.0
4583.0,6917.0,831.0,6469.0,5138.0,7810.0,6989.0,833.0,6488.0,5153.0,7833.0,7130.0
49887.0,49515.0,38680.0,29664.0,29057.0,29083.0,1850.0,1507.0,1100.0,1200.0,1116.0,2900.0
10000.0,10000.0,10000.0,10000.0,20000.0,10338.0,10000.0,10000.0,10000.0,20000.0,10338.0,20894.0
1494.0,696.0,1395.0,898.0,894.0,2198.0,2.0,1399.0,903.0,896.0,2204.0,786.0
2926.0,1252.0,435.0,1309.0,589.0,1210.0,1254.0,435.0,1309.0,589.0,1210.0,1065.0
0.0,3187.0,2816.0,3579.0,3400.0,4417.0,3366.0,0.0,1000.0,0.0,1017.0,0.0
264.0,264.0,264.0,264.0,264.0,414.0,264.0,264.0,264.0,264.0,414.0,264.0
112570.0,109131.0,118539.0,115029.0,115793.0,118335.0,0.0,11323.0,0.0,4294.0,4700.0,4260.0
68553.0,69191.0,71918.0,71534.0,73344.0,75218.0,3000.0,3310.0,2200.0,2400.0,2500.0,2400.0
25893.0,30628.0,29368.0,27769.0,25999.0,26924.0,5501.0,22.0,2000.0,1000.0,2000.0,2039.0
17884.0,6836.0,4657.0,3398.0,1476.0,1602.0,6836.0,4657.0,3398.0,1476.0,1602.0,7531.0
24285.0,25379.0,26964.0,29307.0,28537.0,30378.0,1500.0,2000.0,2800.0,0.0,2300.0,2500.0
14476.0,15297.0,8531.0,8020.0,-620.0,-620.0,1129.0,1152.0,1081.0,0.0,0.0,0.0
79518.0,77757.0,32325.0,25670.0,30089.0,29395.0,2264.0,1420.0,1002.0,6005.0,2000.0,970.0
12051.0,13101.0,14413.0,14476.0,14792.0,15145.0,1250.0,1537.0,600.0,550.0,600.0,800.0
5624.0,2519.0,2519.0,2519.0,13137.0,566.0,2519.0,2519.0,2519.0,13137.0,566.0,416.0
143804.0,145244.0,145978.0,41600.0,2500.0,2500.0,6235.0,6632.0,1910.0,2500.0,2500.0,2500.0
217148.0,218414.0,216225.0,181352.0,181172.0,179835.0,7849.0,7919.0,6198.0,6525.0,6523.0,6122.0
8091.0,5344.0,5117.0,4730.0,6634.0,3477.0,5344.0,5124.0,4730.0,6635.0,3477.0,2979.0
185268.0,326074.0,276519.0,251815.0,218706.0,165666.0,160444.0,10143.0,7190.0,6283.0,5208.0,4177.0
51350.0,50214.0,50035.0,50495.0,52073.0,51120.0,0.0,2160.0,2000.0,4300.0,0.0,2061.0
5972.0,1854.0,2105.0,835.0,1761.0,2849.0,1857.0,2109.0,835.0,1761.0,2853.0,6282.0
0.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
34213.0,30100.0,25871.0,21970.0,18669.0,19669.0,0.0,0.0,0.0,0.0,1000.0,53301.0
227675.0,181461.0,186160.0,191355.0,192406.0,190086.0,10003.0,10009.0,10014.0,8500.0,10000.0,8000.0
38483.0,39511.0,40582.0,41316.0,41998.0,42674.0,1960.0,2000.0,1700.0,1662.0,1493.0,0.0
500.0,0.0,832.0,0.0,284.0,463.0,0.0,832.0,0.0,284.0,463.0,0.0
70327.0,66310.0,54176.0,42944.0,40391.0,35820.0,2963.0,1941.0,1534.0,1532.0,1565.0,1330.0
83755.0,77431.0,79044.0,80631.0,82333.0,84462.0,3000.0,2900.0,2900.0,3000.0,3500.0,4000.0
47102.0,24470.0,25614.0,21053.0,18531.0,19051.0,1473.0,1617.0,856.0,672.0,828.0,910.0
18835.0,22319.0,18732.0,11986.0,13596.0,7469.0,10005.0,8737.0,4000.0,8000.0,3000.0,5891.0
4949.0,4724.0,6478.0,7412.0,7886.0,8358.0,0.0,2000.0,1200.0,600.0,600.0,600.0
229.0,-167.0,-563.0,254.0,-142.0,344.0,0.0,0.0,1213.0,0.0,1032.0,0.0
2261.0,298.0,298.0,13764.0,5290.0,924.0,298.0,0.0,13764.0,0.0,924.0,6635.0
20661.0,22515.0,23339.0,23654.0,25119.0,24567.0,2500.0,1500.0,1000.0,2000.0,0.0,1058.0
1069.0,1460.0,4337.0,0.0,2649.0,708.0,2000.0,4507.0,999.0,2649.0,787.0,288.0
259394.0,264334.0,263431.0,253596.0,258387.0,259118.0,9876.0,10020.0,9900.0,9331.0,9307.0,9676.0
194358.0,185907.0,180618.0,184110.0,189134.0,194966.0,8000.0,10000.0,8000.0,8000.0,9000.0,8000.0
165327.0,165627.0,165871.0,164606.0,121547.0,121118.0,7400.0,6328.0,5280.0,4300.0,4500.0,4300.0
3413.0,3206.0,2250.0,1500.0,750.0,1650.0,0.0,0.0,0.0,0.0,1650.0,0.0
2006.0,3116.0,28844.0,25317.0,25885.0,25165.0,1157.0,25885.0,1500.0,2170.0,1000.0,1000.0
53477.0,0.0,0.0,113904.0,116168.0,117375.0,0.0,0.0,113904.0,4130.0,4356.0,4103.0
4968.0,4713.0,2290.0,1764.0,1728.0,1954.0,1203.0,1005.0,1764.0,1728.0,1954.0,1416.0
60721.0,61452.0,59797.0,30372.0,45283.0,24588.0,4000.0,1353.0,27826.0,1300.0,1903.0,3000.0
13243.0,11699.0,12372.0,0.0,-800.0,0.0,1500.0,5017.0,0.0,0.0,800.0,0.0
91390.0,88381.0,89091.0,91212.0,29441.0,29683.0,5000.0,3424.0,4193.0,1042.0,1100.0,1080.0
51261.0,51493.0,50136.0,20287.0,20281.0,20027.0,2600.0,2000.0,730.0,800.0,900.0,750.0
44193.0,44790.0,29397.0,29157.0,29765.0,29941.0,1806.0,1752.0,1168.0,1205.0,1207.0,1199.0
91830.0,89448.0,83949.0,47118.0,44942.0,45886.0,0.0,2549.0,1583.0,1444.0,1500.0,1511.0
51997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50638.0,49484.0,45095.0,9299.0,3054.0,0.0,0.0,2155.0,1000.0,1500.0,0.0,3294.0
1435.0,1270.0,3783.0,2522.0,1261.0,1436.0,1270.0,4000.0,0.0,0.0,1436.0,1261.0
10858.0,15892.0,18182.0,12205.0,941.0,6346.0,16000.0,2600.0,24.0,1000.0,7053.0,5000.0
37293.0,35441.0,26265.0,19526.0,13250.0,11250.0,1634.0,1420.0,391.0,300.0,500.0,0.0
59929.0,35338.0,22856.0,22122.0,19531.0,16594.0,2110.0,2000.0,200.0,467.0,500.0,4100.0
18255.0,17664.0,20667.0,20042.0,20408.0,22073.0,0.0,3300.0,0.0,1000.0,2000.0,0.0
-179.0,505.0,189.0,6773.0,23209.0,16893.0,1000.0,0.0,6900.0,24000.0,17000.0,2500.0
19921.0,20993.0,21736.0,23172.0,22661.0,24087.0,1700.0,1400.0,1800.0,0.0,1800.0,0.0
23427.0,25252.0,19004.0,15206.0,1423.0,8923.0,5554.0,5070.0,5076.0,1457.0,9047.0,22720.0
24349.0,9543.0,53947.0,84388.0,26154.0,175790.0,9605.0,54218.0,84839.0,26283.0,175857.0,4914.0
47809.0,49040.0,29662.0,28360.0,28831.0,29487.0,2141.0,1763.0,1161.0,1077.0,1167.0,1004.0
280.0,0.0,0.0,0.0,0.0,14202.0,0.0,0.0,0.0,0.0,14202.0,2903.0
61103.0,61380.0,62158.0,120142.0,60428.0,58192.0,3000.0,2746.0,0.0,2297.0,1875.0,1158.0
18086.0,11226.0,7899.0,8072.0,728.0,24511.0,1133.0,1124.0,2000.0,728.0,24709.0,1972.0
38810.0,58265.0,49415.0,0.0,0.0,0.0,58265.0,49415.0,0.0,0.0,0.0,0.0
1070.0,4078.0,1099.0,1099.0,1099.0,1099.0,4107.0,1099.0,1099.0,1099.0,1099.0,1099.0
37516.0,38622.0,37706.0,38148.0,40630.0,39827.0,2000.0,0.0,1369.0,3100.0,0.0,1443.0
326.0,499.0,1870.0,652.0,326.0,0.0,499.0,1870.0,652.0,0.0,0.0,1705.0
27447.0,28623.0,28700.0,29300.0,0.0,0.0,1923.0,1000.0,600.0,0.0,0.0,0.0
17670.0,10179.0,11824.0,23991.0,13944.0,20962.0,10233.0,13826.0,24071.0,4065.0,21061.0,28484.0
16180.0,16635.0,16082.0,15529.0,16525.0,16110.0,1000.0,0.0,0.0,1400.0,0.0,1504.0
63386.0,64165.0,61655.0,61855.0,64966.0,66942.0,8000.0,3000.0,3000.0,5000.0,3000.0,3000.0
1847.0,3614.0,3252.0,42058.0,33171.0,18379.0,2000.0,2000.0,42058.0,500.0,2000.0,2000.0
2201.0,3571.0,987.0,2467.0,3319.0,5387.0,3571.0,987.0,2469.0,3319.0,5387.0,1607.0
14720.0,15432.0,16252.0,14877.0,9487.0,-5910.0,3880.0,1200.0,298.0,5390.0,4000.0,9666.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4901.0,22010.0,2302.0,20798.0,16394.0,26002.0,22000.0,2300.0,9947.0,16400.0,18000.0,7400.0
252916.0,251830.0,245429.0,186620.0,193003.0,191867.0,9011.0,8146.0,6000.0,13003.0,11867.0,17186.0
47594.0,48611.0,49063.0,16908.0,13112.0,2280.0,2200.0,2343.0,1178.0,654.0,2280.0,390.0
390.0,0.0,780.0,390.0,390.0,0.0,0.0,1170.0,0.0,390.0,0.0,780.0
182202.0,162547.0,140911.0,111881.0,78759.0,78877.0,5118.0,3758.0,3901.0,2206.0,3089.0,3023.0
197236.0,176192.0,93069.0,135668.0,132233.0,59875.0,8000.0,5000.0,55500.0,5000.0,5000.0,8500.0
45159.0,49125.0,47956.0,43578.0,35126.0,34420.0,4700.0,0.0,2004.0,3500.0,0.0,1000.0
0.0,0.0,0.0,787.0,1233.0,0.0,0.0,0.0,787.0,1233.0,0.0,0.0
6025.0,5786.0,10471.0,11542.0,11216.0,14834.0,0.0,5000.0,1550.0,0.0,4000.0,4026.0
14110.0,13591.0,14309.0,15320.0,15774.0,15950.0,0.0,1244.0,1255.0,709.0,578.0,741.0
38027.0,23036.0,129433.0,117500.0,113149.0,102593.0,6000.0,120000.0,5000.0,5000.0,5000.0,3500.0
33094.0,47035.0,44384.0,45267.0,46215.0,47949.0,17012.0,2300.0,1618.0,1675.0,2500.0,2139.0
1662.0,2482.0,19272.0,22388.0,21105.0,3471.0,2482.0,19272.0,10004.0,10000.0,3471.0,13754.0
100165.0,102327.0,101572.0,103062.0,83567.0,85098.0,5000.0,3500.0,3000.0,3000.0,3100.0,3100.0
7429.0,24325.0,40258.0,15103.0,14079.0,20878.0,24325.0,40265.0,15159.0,14079.0,20878.0,26716.0
47379.0,49274.0,51171.0,52716.0,54229.0,56191.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
5397.0,6153.0,5914.0,13385.0,5490.0,0.0,1000.0,99.0,13401.0,5490.0,0.0,0.0
502904.0,481990.0,476680.0,402695.0,362128.0,347271.0,180000.0,17000.0,12638.0,12058.0,11101.0,9567.0
3862.0,-3.0,6367.0,570.0,3749.0,127.0,0.0,6370.0,570.0,3749.0,1217.0,60959.0
34976.0,6018.0,13930.0,7106.0,6020.0,9011.0,1127.0,1074.0,215.0,249.0,4383.0,172.0
19817.0,19751.0,20242.0,20098.0,20059.0,20513.0,2000.0,1700.0,1300.0,1008.0,1700.0,1000.0
3856.0,-1278.0,7571.0,5386.0,1133.0,4143.0,2.0,9586.0,1014.0,500.0,3010.0,1.0
994.0,3693.0,1098.0,2912.0,2910.0,4122.0,3693.0,1098.0,2912.0,2910.0,4122.0,1887.0
20699.0,11614.0,11487.0,14716.0,8172.0,8244.0,11614.0,11487.0,14743.0,8172.0,8244.0,13733.0
7678.0,10475.0,-10.0,190.0,6160.0,402.0,3347.0,0.0,200.0,7018.0,6073.0,15000.0
218668.0,221296.0,206895.0,628699.0,195969.0,179224.0,10000.0,7000.0,6000.0,188840.0,28000.0,4000.0
57198.0,59379.0,28679.0,29215.0,19415.0,19531.0,3200.0,2000.0,3000.0,10000.0,2000.0,0.0
17030.0,18064.0,19046.0,19221.0,18603.0,19075.0,1315.0,1297.0,672.0,675.0,781.0,734.0
1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
92961.0,76243.0,51722.0,-8.0,-8.0,-16.0,10125.0,13092.0,0.0,0.0,0.0,0.0
45648.0,42596.0,39829.0,39324.0,32460.0,31735.0,2000.0,2500.0,2000.0,1100.0,1200.0,1200.0
64062.0,56716.0,30038.0,22872.0,22567.0,21973.0,5000.0,3000.0,3616.0,3000.0,2000.0,0.0
488.0,878.0,488.0,488.0,0.0,1915.0,878.0,488.0,488.0,0.0,1915.0,100.0
16503.0,13894.0,14669.0,14265.0,8887.0,6679.0,0.0,1400.0,1090.0,246.0,402.0,200.0
47555.0,47531.0,46604.0,47982.0,29667.0,30449.0,1932.0,2005.0,2383.0,1068.0,1266.0,1045.0
6808.0,6198.0,22456.0,19776.0,9433.0,7487.0,1318.0,19776.0,1096.0,572.0,645.0,0.0
46528.0,47456.0,36251.0,438.0,43367.0,44305.0,1794.0,1021.0,438.0,43367.0,1800.0,0.0
6099.0,7559.0,8989.0,8436.0,12016.0,11404.0,2000.0,2000.0,0.0,4000.0,0.0,4000.0
246509.0,251197.0,243167.0,231463.0,105518.0,93193.0,7012.0,6310.0,5871.0,3130.0,2966.0,3230.0
48751.0,49853.0,48781.0,50170.0,51237.0,52360.0,2200.0,0.0,2500.0,2500.0,2100.0,2000.0
7015.0,0.0,6700.0,6700.0,7427.0,13583.0,0.0,6700.0,0.0,727.0,13583.0,4973.0
9211.0,8913.0,3255.0,9052.0,13615.0,14743.0,9012.0,3286.0,9097.0,13683.0,14774.0,14512.0
50756.0,50552.0,49465.0,40020.0,10407.0,9037.0,1934.0,1917.0,2500.0,500.0,500.0,1000.0
112380.0,113369.0,113214.0,108350.0,109072.0,106848.0,6200.0,9900.0,0.0,8007.0,0.0,5000.0
15940.0,19742.0,19137.0,20212.0,20874.0,21387.0,4400.0,0.0,1400.0,1000.0,1000.0,1000.0
3024.0,3462.0,390.0,240.0,2150.0,780.0,3462.0,0.0,240.0,2300.0,780.0,0.0
49541.0,48458.0,46423.0,38493.0,0.0,0.0,0.0,1400.0,770.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0
4225.0,20000.0,11556.0,0.0,0.0,0.0,20000.0,11556.0,0.0,0.0,0.0,0.0
44249.0,45146.0,30089.0,30400.0,24236.0,22002.0,8130.0,3027.0,10018.0,6.0,66.0,4008.0
1838.0,921.0,943.0,1467.0,25075.0,6862.0,923.0,945.0,1471.0,25150.0,6882.0,7715.0
39587.0,17900.0,5307.0,23102.0,64617.0,10542.0,18011.0,5307.0,23102.0,64617.0,10542.0,9702.0
5288.0,6310.0,8693.0,11541.0,13344.0,15118.0,1117.0,2500.0,3000.0,2000.0,2000.0,553.0
352.0,14540.0,14315.0,15535.0,14453.0,16518.0,14547.0,1500.0,1542.0,1456.0,3521.0,1881.0
147934.0,149485.0,152678.0,157337.0,159719.0,163649.0,5500.0,5600.0,7200.0,6500.0,6500.0,6000.0
64425.0,57073.0,32516.0,21018.0,21320.0,143489.0,1745.0,1269.0,0.0,1545.0,135000.0,5000.0
1919.0,7381.0,2691.0,1781.0,7123.0,1470.0,7389.0,2691.0,1781.0,7123.0,1470.0,37546.0
120290.0,116082.0,118405.0,99081.0,106300.0,104433.0,6000.0,6000.0,4000.0,9000.0,0.0,5000.0
31023.0,30390.0,390.0,390.0,780.0,780.0,1000.0,390.0,390.0,780.0,0.0,0.0
85.0,1347.0,3969.0,1855.0,3569.0,3823.0,1377.0,4122.0,1865.0,3611.0,3823.0,19386.0
92575.0,86147.0,87889.0,61123.0,59395.0,52189.0,4000.0,5009.0,4000.0,3027.0,3000.0,2500.0
11460.0,16000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
64882.0,63824.0,63352.0,28085.0,28487.0,27006.0,2782.0,2700.0,1732.0,1134.0,1128.0,1003.0
9987.0,14769.0,16658.0,21032.0,19497.0,3510.0,5000.0,5000.0,5000.0,8000.0,2000.0,4209.0
21179.0,51124.0,21138.0,49305.0,39095.0,15826.0,51304.0,21138.0,49775.0,39095.0,0.0,0.0
281604.0,283292.0,281327.0,189287.0,185398.0,184414.0,10000.0,10059.0,5201.0,5211.0,5500.0,5500.0
35545.0,34332.0,35097.0,33025.0,36945.0,37276.0,6.0,3016.0,1846.0,5005.0,2005.0,1462.0
1611.0,1435.0,2236.0,3166.0,1925.0,3326.0,14.0,2236.0,3166.0,0.0,3326.0,490.0
115573.0,117767.0,115918.0,116918.0,118698.0,121372.0,5700.0,4172.0,4168.0,4770.0,5119.0,2954.0
20065.0,21044.0,20433.0,19799.0,19262.0,19124.0,1600.0,0.0,0.0,900.0,700.0,700.0
49100.0,47910.0,32842.0,19748.0,19403.0,19536.0,15000.0,2024.0,5004.0,1000.0,1000.0,1000.0
41991.0,42736.0,45821.0,46767.0,45886.0,48701.0,1720.0,3805.0,2000.0,0.0,3581.0,0.0
51923.0,55699.0,61285.0,59727.0,60669.0,59442.0,5265.0,7064.0,0.0,2500.0,0.0,0.0
21676.0,21054.0,20442.0,19773.0,20238.0,18062.0,0.0,0.0,0.0,1000.0,1000.0,1000.0
32870.0,34015.0,38257.0,37607.0,40924.0,43546.0,2000.0,5000.0,0.0,4000.0,3000.0,10000.0
137327.0,133724.0,136539.0,137487.0,141291.0,20143.0,0.0,6702.0,5000.0,6019.0,6099.0,14762.0
32337.0,31543.0,32141.0,28622.0,24619.0,23211.0,0.0,1659.0,4000.0,0.0,1000.0,25000.0
0.0,0.0,0.0,0.0,300.0,390.0,0.0,0.0,0.0,300.0,390.0,930.0
26660.0,26909.0,27485.0,27477.0,27651.0,27853.0,1763.0,1729.0,1111.0,1137.0,1188.0,997.0
8113.0,8796.0,12210.0,3095.0,0.0,2873.0,2000.0,5312.0,3095.0,0.0,2873.0,0.0
282944.0,288729.0,295114.0,299739.0,304319.0,299400.0,12000.0,12500.0,11000.0,11000.0,0.0,27000.0
151117.0,153787.0,150320.0,147989.0,143355.0,143131.0,6500.0,0.0,512.0,0.0,4388.0,4221.0
0.0,570.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0
452600.0,364447.0,318029.0,91903.0,91010.0,70045.0,16025.0,14407.0,3512.0,3506.0,2512.0,125020.0
55193.0,48257.0,42128.0,39654.0,42954.0,22543.0,5000.0,6000.0,10000.0,15000.0,23000.0,5445.0
98033.0,97995.0,98781.0,97946.0,101885.0,98015.0,4620.0,4700.0,3900.0,7900.0,0.0,7700.0
98990.0,96566.0,103019.0,100464.0,102844.0,105505.0,0.0,9000.0,0.0,4000.0,4500.0,4000.0
78726.0,78837.0,76792.0,61435.0,26516.0,27215.0,3000.0,3000.0,3000.0,1500.0,1500.0,1500.0
33457.0,34197.0,35641.0,36742.0,38127.0,39509.0,1600.0,2000.0,2000.0,2000.0,2000.0,5000.0
19450.0,3123.0,2121.0,3113.0,0.0,0.0,0.0,3509.0,3113.0,0.0,0.0,0.0
19657.0,20723.0,21784.0,22794.0,23115.0,23752.0,1700.0,1700.0,1679.0,1000.0,1010.0,1400.0
203385.0,192055.0,164665.0,155614.0,145920.0,104728.0,5891.0,0.0,6100.0,5792.0,4240.0,2900.0
8319.0,5056.0,2441.0,4471.0,2441.0,0.0,5056.0,2441.0,4471.0,2441.0,0.0,3987.0
74453.0,66087.0,60649.0,61408.0,59390.0,57037.0,5020.0,3003.0,3009.0,2013.0,3041.0,3000.0
0.0,0.0,0.0,3155.0,4550.0,1264.0,0.0,0.0,3155.0,4550.0,1264.0,813.0
6018.0,0.0,0.0,6085.0,6085.0,5605.0,0.0,0.0,6085.0,0.0,0.0,6690.0
112822.0,115526.0,123658.0,120259.0,121205.0,124778.0,4527.0,10122.0,1.0,4355.0,8918.0,0.0
1528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3681.0,6026.0,1555.0,2043.0,1037.0,4718.0,6026.0,1555.0,2045.0,1037.0,4000.0,6233.0
46638.0,47680.0,48395.0,49356.0,50560.0,51431.0,2091.0,1806.0,1767.0,2000.0,1767.0,1740.0
97474.0,78520.0,80131.0,70788.0,68927.0,70678.0,2932.0,3000.0,2500.0,3000.0,2900.0,2918.0
64670.0,68574.0,71849.0,74974.0,83137.0,51377.0,5000.0,5000.0,5000.0,10000.0,5000.0,5000.0
21936.0,35331.0,30580.0,34985.0,39585.0,49735.0,14000.0,5000.0,5000.0,5000.0,10150.0,60000.0
12365.0,58266.0,40921.0,24053.0,25856.0,77913.0,53444.0,20144.0,14182.0,16819.0,78287.0,15679.0
10248.0,11271.0,13513.0,12999.0,14456.0,16313.0,1501.0,2743.0,0.0,1686.0,2089.0,0.0
188894.0,194489.0,197722.0,192140.0,203913.0,200564.0,10101.0,8000.0,0.0,15000.0,0.0,7053.0
907.0,591.0,119.0,699.0,383.0,32774.0,0.0,1000.0,1000.0,0.0,33500.0,3000.0
16478.0,19187.0,18592.0,19431.0,19993.0,-1000.0,2994.0,0.0,1238.0,800.0,0.0,1000.0
396.0,396.0,396.0,2707.0,3247.0,396.0,396.0,396.0,2707.0,3247.0,396.0,595.0
95205.0,102039.0,99504.0,94453.0,99711.0,97944.0,9300.0,0.0,3400.0,6800.0,0.0,3500.0
3204.0,430.0,29425.0,30437.0,31123.0,28997.0,0.0,29425.0,2000.0,1528.0,1518.0,2000.0
69169.0,67855.0,74494.0,74204.0,75678.0,74235.0,3083.0,10000.0,2554.0,2566.0,2600.0,3016.0
31526.0,51255.0,63052.0,0.0,1184.0,21852.0,21255.0,13052.0,0.0,1184.0,21852.0,40534.0
179.0,1403.0,0.0,0.0,473.0,323.0,1403.0,0.0,0.0,473.0,0.0,9438.0
12954.0,14425.0,18171.0,20861.0,20231.0,22831.0,2000.0,4000.0,3000.0,0.0,3100.0,3000.0
17803.0,19126.0,19500.0,0.0,0.0,0.0,1626.0,1000.0,0.0,0.0,0.0,0.0
58137.0,51459.0,49737.0,48015.0,36004.0,6748.0,3000.0,2000.0,1500.0,3000.0,1000.0,3000.0
29091.0,5763.0,15673.0,9393.0,69526.0,37940.0,5763.0,15691.0,9393.0,69526.0,5000.0,20000.0
167544.0,168609.0,172591.0,145144.0,141134.0,127242.0,8400.0,10000.0,7500.0,5600.0,5500.0,4600.0
51565.0,15683.0,1381.0,3300.0,2452.0,2728.0,15683.0,1381.0,3300.0,2452.0,2728.0,0.0
827.0,827.0,827.0,1036.0,15209.0,15156.0,827.0,827.0,1036.0,15000.0,1000.0,1000.0
5195.0,15371.0,14163.0,15517.0,14685.0,14016.0,15387.0,1500.0,2000.0,1000.0,2000.0,2000.0
84539.0,96604.0,90785.0,95736.0,95912.0,97070.0,18000.0,0.0,10000.0,5000.0,6000.0,6000.0
